tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P
5089113,61980.0,61991.0,62083.0,62134.0,62208.0,62269.0,62379.0,62774.0,62955.0,63048.0,63232.0,63390.0,63506.0,63625.0,63666.0,63717.0,63788.0,63855.0,63910.0,63973.0,64022.0,64092.0,64148.0,64193.0,64259.0,64300.0,64350.0,64423.0,64483.0,64523.0,64572.0,64623.0,64712.0,64806.0,64879.0,64930.0,64983.0,65051.0,65108.0,65175.0,65215.0,65255.0,65280.0,65327.0,65357.0,65415.0,65454.0,65477.0,65541.0,65571.0
5089248,49200.0,49208.0,49274.0,49311.0,49365.0,49409.0,49488.0,49772.0,49902.0,49987.0,50131.0,50255.0,50299.0,50343.0,50376.0,50416.0,50472.0,50524.0,50565.0,50613.0,50648.0,50698.0,50738.0,50771.0,50822.0,50854.0,50893.0,50950.0,50996.0,51024.0,51067.0,51113.0,51194.0,51279.0,51352.0,51403.0,51456.0,51498.0,51540.0,51589.0,51631.0,51673.0,51699.0,51749.0,51781.0,51842.0,51884.0,51918.0,52011.0,52056.0
5089250,58800.0,58810.0,58893.0,58939.0,59006.0,59061.0,59161.0,59456.0,59591.0,59694.0,59850.0,59984.0,60066.0,60150.0,60194.0,60248.0,60323.0,60392.0,60439.0,60493.0,60544.0,60617.0,60675.0,60722.0,60799.0,60847.0,60906.0,60992.0,61063.0,61101.0,61155.0,61210.0,61306.0,61407.0,61488.0,61545.0,61605.0,61658.0,61710.0,61771.0,61814.0,61857.0,61884.0,61935.0,61968.0,62031.0,62074.0,62098.0,62164.0,62196.0
5089252,67200.0,67211.0,67303.0,67354.0,67428.0,67489.0,67600.0,67928.0,68079.0,68182.0,68372.0,68535.0,68597.0,68660.0,68700.0,68750.0,68819.0,68883.0,68928.0,68979.0,69023.0,69087.0,69138.0,69179.0,69237.0,69274.0,69318.0,69383.0,69436.0,69472.0,69522.0,69572.0,69661.0,69755.0,69820.0,69866.0,69914.0,69960.0,70011.0,70071.0,70111.0,70151.0,70176.0,70223.0,70253.0,70311.0,70351.0,70372.0,70430.0,70458.0
5089603,54900.0,54909.0,54978.0,55016.0,55072.0,55118.0,55202.0,55467.0,55588.0,55700.0,55827.0,55936.0,55973.0,56011.0,56051.0,56101.0,56170.0,56233.0,56272.0,56316.0,56348.0,56394.0,56431.0,56460.0,56505.0,56533.0,56567.0,56617.0,56657.0,56683.0,56709.0,56752.0,56827.0,56906.0,56962.0,57002.0,57043.0,57082.0,57117.0,57159.0,57193.0,57227.0,57248.0,57288.0,57314.0,57364.0,57397.0,57424.0,57499.0,57535.0
5089605,62100.0,62108.0,62171.0,62206.0,62257.0,62299.0,62374.0,62647.0,62772.0,62832.0,62978.0,63103.0,63160.0,63219.0,63261.0,63313.0,63385.0,63453.0,63496.0,63545.0,63586.0,63645.0,63692.0,63730.0,63783.0,63816.0,63856.0,63915.0,63964.0,63986.0,64007.0,64043.0,64106.0,64172.0,64243.0,64293.0,64345.0,64384.0,64432.0,64488.0,64519.0,64550.0,64569.0,64606.0,64630.0,64676.0,64707.0,64726.0,64778.0,64803.0
5089609,76500.0,76506.0,76555.0,76582.0,76622.0,76655.0,76713.0,76936.0,77038.0,77111.0,77248.0,77365.0,77407.0,77450.0,77475.0,77506.0,77549.0,77590.0,77623.0,77662.0,77694.0,77740.0,77777.0,77806.0,77845.0,77869.0,77899.0,77942.0,77978.0,77998.0,78023.0,78061.0,78128.0,78200.0,78263.0,78308.0,78354.0,78390.0,78429.0,78476.0,78510.0,78544.0,78565.0,78605.0,78631.0,78681.0,78715.0,78736.0,78794.0,78822.0
5089611,83700.0,83706.0,83755.0,83782.0,83822.0,83855.0,83913.0,84136.0,84238.0,84311.0,84448.0,84565.0,84607.0,84650.0,84675.0,84706.0,84749.0,84790.0,84823.0,84862.0,84894.0,84940.0,84977.0,85006.0,85045.0,85069.0,85099.0,85142.0,85178.0,85198.0,85223.0,85261.0,85328.0,85400.0,85463.0,85508.0,85554.0,85590.0,85629.0,85676.0,85710.0,85744.0,85765.0,85805.0,85831.0,85881.0,85915.0,85936.0,85994.0,86022.0
5092014,40500.0,40508.0,40568.0,40601.0,40650.0,40690.0,40763.0,40943.0,41025.0,41092.0,41186.0,41266.0,41299.0,41333.0,41358.0,41390.0,41434.0,41474.0,41510.0,41551.0,41579.0,41619.0,41651.0,41677.0,41718.0,41744.0,41775.0,41821.0,41858.0,41878.0,41913.0,41946.0,42004.0,42064.0,42123.0,42164.0,42207.0,42231.0,42267.0,42309.0,42343.0,42377.0,42398.0,42438.0,42463.0,42512.0,42545.0,42589.0,42710.0,42767.0
5092016,47700.0,47709.0,47779.0,47818.0,47874.0,47920.0,48003.0,48204.0,48296.0,48413.0,48512.0,48597.0,48632.0,48668.0,48696.0,48731.0,48779.0,48823.0,48862.0,48908.0,48943.0,48994.0,49035.0,49068.0,49122.0,49156.0,49197.0,49257.0,49305.0,49327.0,49351.0,49396.0,49475.0,49557.0,49618.0,49661.0,49705.0,49740.0,49781.0,49829.0,49874.0,49919.0,49947.0,50000.0,50034.0,50099.0,50143.0,50173.0,50257.0,50298.0
5092384,74700.0,74709.0,74781.0,74821.0,74879.0,74927.0,75013.0,75291.0,75419.0,75514.0,75652.0,75771.0,75813.0,75855.0,75889.0,75931.0,75989.0,76044.0,76090.0,76142.0,76181.0,76236.0,76280.0,76316.0,76367.0,76399.0,76438.0,76495.0,76541.0,76572.0,76608.0,76652.0,76729.0,76809.0,76876.0,76923.0,76971.0,77014.0,77057.0,77108.0,77144.0,77180.0,77202.0,77244.0,77271.0,77323.0,77360.0,77381.0,77440.0,77468.0
5092386,81900.0,81908.0,81969.0,82003.0,82052.0,82092.0,82165.0,82414.0,82528.0,82609.0,82732.0,82837.0,82876.0,82916.0,82943.0,82976.0,83022.0,83065.0,83102.0,83145.0,83174.0,83216.0,83250.0,83277.0,83315.0,83339.0,83368.0,83410.0,83445.0,83469.0,83500.0,83536.0,83600.0,83668.0,83726.0,83767.0,83810.0,83851.0,83893.0,83942.0,83975.0,84008.0,84029.0,84068.0,84093.0,84142.0,84175.0,84196.0,84255.0,84284.0
5093183,29220.0,29229.0,29300.0,29339.0,29397.0,29444.0,29529.0,29782.0,29898.0,29973.0,30125.0,30256.0,30312.0,30370.0,30402.0,30442.0,30498.0,30550.0,30590.0,30637.0,30675.0,30729.0,30772.0,30807.0,30868.0,30906.0,30952.0,31020.0,31077.0,31101.0,31143.0,31192.0,31279.0,31371.0,31477.0,31552.0,31630.0,31679.0,31731.0,31792.0,31832.0,31872.0,31897.0,31944.0,31974.0,32032.0,32071.0,32126.0,32277.0,32349.0
5093185,38400.0,38408.0,38474.0,38511.0,38565.0,38609.0,38688.0,38972.0,39102.0,39187.0,39331.0,39455.0,39499.0,39543.0,39576.0,39616.0,39672.0,39724.0,39765.0,39813.0,39848.0,39898.0,39938.0,39971.0,40022.0,40054.0,40093.0,40150.0,40196.0,40224.0,40267.0,40313.0,40394.0,40479.0,40552.0,40603.0,40656.0,40698.0,40740.0,40789.0,40831.0,40873.0,40899.0,40949.0,40981.0,41042.0,41084.0,41118.0,41211.0,41256.0
5093187,48000.0,48008.0,48074.0,48111.0,48165.0,48209.0,48288.0,48572.0,48702.0,48787.0,48931.0,49055.0,49099.0,49143.0,49176.0,49216.0,49272.0,49324.0,49365.0,49413.0,49448.0,49498.0,49538.0,49571.0,49622.0,49654.0,49693.0,49750.0,49796.0,49824.0,49867.0,49913.0,49994.0,50079.0,50152.0,50203.0,50256.0,50298.0,50340.0,50389.0,50431.0,50473.0,50499.0,50549.0,50581.0,50642.0,50684.0,50718.0,50811.0,50856.0
5093189,57600.0,57610.0,57693.0,57739.0,57806.0,57861.0,57961.0,58256.0,58391.0,58494.0,58650.0,58784.0,58866.0,58950.0,58994.0,59048.0,59123.0,59192.0,59239.0,59293.0,59344.0,59417.0,59475.0,59522.0,59599.0,59647.0,59706.0,59792.0,59863.0,59901.0,59955.0,60010.0,60106.0,60207.0,60288.0,60345.0,60405.0,60458.0,60510.0,60571.0,60614.0,60657.0,60684.0,60735.0,60768.0,60831.0,60874.0,60898.0,60964.0,60996.0
5093191,66300.0,66311.0,66403.0,66454.0,66528.0,66589.0,66700.0,67028.0,67179.0,67282.0,67472.0,67635.0,67697.0,67760.0,67800.0,67850.0,67919.0,67983.0,68028.0,68079.0,68123.0,68187.0,68238.0,68279.0,68337.0,68374.0,68418.0,68483.0,68536.0,68572.0,68622.0,68672.0,68761.0,68855.0,68920.0,68966.0,69014.0,69060.0,69111.0,69171.0,69211.0,69251.0,69276.0,69323.0,69353.0,69411.0,69451.0,69472.0,69530.0,69558.0
5093661,36900.0,36908.0,36968.0,37001.0,37050.0,37090.0,37163.0,37343.0,37425.0,37492.0,37586.0,37666.0,37699.0,37733.0,37758.0,37790.0,37834.0,37874.0,37910.0,37951.0,37979.0,38019.0,38051.0,38077.0,38118.0,38144.0,38175.0,38221.0,38258.0,38278.0,38313.0,38346.0,38404.0,38464.0,38523.0,38564.0,38607.0,38631.0,38667.0,38709.0,38743.0,38777.0,38798.0,38838.0,38863.0,38912.0,38945.0,38989.0,39110.0,39167.0
5093663,44100.0,44109.0,44179.0,44218.0,44274.0,44320.0,44403.0,44604.0,44696.0,44813.0,44912.0,44997.0,45032.0,45068.0,45096.0,45131.0,45179.0,45223.0,45262.0,45308.0,45343.0,45394.0,45435.0,45468.0,45522.0,45556.0,45597.0,45657.0,45705.0,45727.0,45751.0,45796.0,45875.0,45957.0,46018.0,46061.0,46105.0,46140.0,46181.0,46229.0,46274.0,46319.0,46347.0,46400.0,46434.0,46499.0,46543.0,46573.0,46657.0,46698.0
5093665,51300.0,51309.0,51379.0,51418.0,51474.0,51520.0,51603.0,51804.0,51896.0,52013.0,52112.0,52197.0,52232.0,52268.0,52296.0,52331.0,52379.0,52423.0,52462.0,52508.0,52543.0,52594.0,52635.0,52668.0,52722.0,52756.0,52797.0,52857.0,52905.0,52927.0,52951.0,52996.0,53075.0,53157.0,53218.0,53261.0,53305.0,53340.0,53381.0,53429.0,53474.0,53519.0,53547.0,53600.0,53634.0,53699.0,53743.0,53773.0,53857.0,53898.0
5093667,58500.0,58509.0,58578.0,58616.0,58672.0,58718.0,58802.0,59067.0,59188.0,59300.0,59427.0,59536.0,59573.0,59611.0,59651.0,59701.0,59770.0,59833.0,59872.0,59916.0,59948.0,59994.0,60031.0,60060.0,60105.0,60133.0,60167.0,60217.0,60257.0,60283.0,60309.0,60352.0,60427.0,60506.0,60562.0,60602.0,60643.0,60682.0,60717.0,60759.0,60793.0,60827.0,60848.0,60888.0,60914.0,60964.0,60997.0,61024.0,61099.0,61135.0
5093671,72900.0,72908.0,72974.0,73011.0,73065.0,73109.0,73188.0,73453.0,73574.0,73648.0,73786.0,73904.0,73946.0,73989.0,74021.0,74061.0,74116.0,74167.0,74206.0,74251.0,74288.0,74340.0,74382.0,74416.0,74478.0,74517.0,74564.0,74633.0,74690.0,74714.0,74747.0,74792.0,74871.0,74954.0,75017.0,75061.0,75107.0,75147.0,75197.0,75256.0,75293.0,75330.0,75353.0,75397.0,75425.0,75479.0,75517.0,75538.0,75597.0,75626.0
5093673,80100.0,80106.0,80155.0,80182.0,80222.0,80255.0,80313.0,80536.0,80638.0,80711.0,80848.0,80965.0,81007.0,81050.0,81075.0,81106.0,81149.0,81190.0,81223.0,81262.0,81294.0,81340.0,81377.0,81406.0,81445.0,81469.0,81499.0,81542.0,81578.0,81598.0,81623.0,81661.0,81728.0,81800.0,81863.0,81908.0,81954.0,81990.0,82029.0,82076.0,82110.0,82144.0,82165.0,82205.0,82231.0,82281.0,82315.0,82336.0,82394.0,82422.0
5095056,28380.0,28389.0,28460.0,28499.0,28557.0,28604.0,28689.0,28942.0,29058.0,29133.0,29285.0,29416.0,29472.0,29530.0,29562.0,29602.0,29658.0,29710.0,29750.0,29797.0,29835.0,29889.0,29932.0,29967.0,30028.0,30066.0,30112.0,30180.0,30237.0,30261.0,30303.0,30352.0,30439.0,30531.0,30637.0,30712.0,30790.0,30839.0,30891.0,30952.0,30992.0,31032.0,31057.0,31104.0,31134.0,31192.0,31231.0,31286.0,31437.0,31509.0
5095058,37200.0,37208.0,37274.0,37311.0,37365.0,37409.0,37488.0,37772.0,37902.0,37987.0,38131.0,38255.0,38299.0,38343.0,38376.0,38416.0,38472.0,38524.0,38565.0,38613.0,38648.0,38698.0,38738.0,38771.0,38822.0,38854.0,38893.0,38950.0,38996.0,39024.0,39067.0,39113.0,39194.0,39279.0,39352.0,39403.0,39456.0,39498.0,39540.0,39589.0,39631.0,39673.0,39699.0,39749.0,39781.0,39842.0,39884.0,39918.0,40011.0,40056.0
5095060,46800.0,46808.0,46874.0,46911.0,46965.0,47009.0,47088.0,47372.0,47502.0,47587.0,47731.0,47855.0,47899.0,47943.0,47976.0,48016.0,48072.0,48124.0,48165.0,48213.0,48248.0,48298.0,48338.0,48371.0,48422.0,48454.0,48493.0,48550.0,48596.0,48624.0,48667.0,48713.0,48794.0,48879.0,48952.0,49003.0,49056.0,49098.0,49140.0,49189.0,49231.0,49273.0,49299.0,49349.0,49381.0,49442.0,49484.0,49518.0,49611.0,49656.0
5095062,56400.0,56410.0,56493.0,56539.0,56606.0,56661.0,56761.0,57056.0,57191.0,57294.0,57450.0,57584.0,57666.0,57750.0,57794.0,57848.0,57923.0,57992.0,58039.0,58093.0,58144.0,58217.0,58275.0,58322.0,58399.0,58447.0,58506.0,58592.0,58663.0,58701.0,58755.0,58810.0,58906.0,59007.0,59088.0,59145.0,59205.0,59258.0,59310.0,59371.0,59414.0,59457.0,59484.0,59535.0,59568.0,59631.0,59674.0,59698.0,59764.0,59796.0
5095064,65400.0,65411.0,65503.0,65554.0,65628.0,65689.0,65800.0,66128.0,66279.0,66382.0,66572.0,66735.0,66797.0,66860.0,66900.0,66950.0,67019.0,67083.0,67128.0,67179.0,67223.0,67287.0,67338.0,67379.0,67437.0,67474.0,67518.0,67583.0,67636.0,67672.0,67722.0,67772.0,67861.0,67955.0,68020.0,68066.0,68114.0,68160.0,68211.0,68271.0,68311.0,68351.0,68376.0,68423.0,68453.0,68511.0,68551.0,68572.0,68630.0,68658.0
5095703,63780.0,63791.0,63883.0,63934.0,64008.0,64069.0,64179.0,64574.0,64755.0,64848.0,65032.0,65190.0,65306.0,65425.0,65466.0,65517.0,65588.0,65655.0,65710.0,65773.0,65822.0,65892.0,65948.0,65993.0,66059.0,66100.0,66150.0,66223.0,66283.0,66323.0,66372.0,66423.0,66512.0,66606.0,66679.0,66730.0,66783.0,66851.0,66908.0,66975.0,67015.0,67055.0,67080.0,67127.0,67157.0,67215.0,67254.0,67277.0,67341.0,67371.0
5095705,72900.0,72909.0,72981.0,73021.0,73079.0,73127.0,73213.0,73491.0,73619.0,73714.0,73852.0,73971.0,74013.0,74055.0,74089.0,74131.0,74189.0,74244.0,74290.0,74342.0,74381.0,74436.0,74480.0,74516.0,74567.0,74599.0,74638.0,74695.0,74741.0,74772.0,74808.0,74852.0,74929.0,75009.0,75076.0,75123.0,75171.0,75214.0,75257.0,75308.0,75344.0,75380.0,75402.0,75444.0,75471.0,75523.0,75560.0,75581.0,75640.0,75668.0
5095707,80100.0,80108.0,80169.0,80203.0,80252.0,80292.0,80365.0,80614.0,80728.0,80809.0,80932.0,81037.0,81076.0,81116.0,81143.0,81176.0,81222.0,81265.0,81302.0,81345.0,81374.0,81416.0,81450.0,81477.0,81515.0,81539.0,81568.0,81610.0,81645.0,81669.0,81700.0,81736.0,81800.0,81868.0,81926.0,81967.0,82010.0,82051.0,82093.0,82142.0,82175.0,82208.0,82229.0,82268.0,82293.0,82342.0,82375.0,82396.0,82455.0,82484.0
5096822,27420.0,27429.0,27500.0,27539.0,27597.0,27644.0,27730.0,27908.0,27990.0,28063.0,28214.0,28344.0,28386.0,28429.0,28457.0,28491.0,28539.0,28583.0,28622.0,28667.0,28702.0,28752.0,28793.0,28826.0,28879.0,28912.0,28952.0,29010.0,29058.0,29080.0,29117.0,29164.0,29246.0,29333.0,29414.0,29471.0,29531.0,29563.0,29668.0,29792.0,29866.0,29940.0,29986.0,30074.0,30130.0,30239.0,30315.0,30343.0,30420.0,30456.0
5096824,42000.0,42008.0,42074.0,42111.0,42165.0,42209.0,42288.0,42572.0,42702.0,42787.0,42931.0,43055.0,43099.0,43143.0,43176.0,43216.0,43272.0,43324.0,43365.0,43413.0,43448.0,43498.0,43538.0,43571.0,43622.0,43654.0,43693.0,43750.0,43796.0,43824.0,43867.0,43913.0,43994.0,44079.0,44152.0,44203.0,44256.0,44298.0,44340.0,44389.0,44431.0,44473.0,44499.0,44549.0,44581.0,44642.0,44684.0,44718.0,44811.0,44856.0
5096826,51600.0,51608.0,51674.0,51711.0,51765.0,51809.0,51888.0,52172.0,52302.0,52387.0,52531.0,52655.0,52699.0,52743.0,52776.0,52816.0,52872.0,52924.0,52965.0,53013.0,53048.0,53098.0,53138.0,53171.0,53222.0,53254.0,53293.0,53350.0,53396.0,53424.0,53467.0,53513.0,53594.0,53679.0,53752.0,53803.0,53856.0,53898.0,53940.0,53989.0,54031.0,54073.0,54099.0,54149.0,54181.0,54242.0,54284.0,54318.0,54411.0,54456.0
5096828,61380.0,61391.0,61483.0,61534.0,61608.0,61669.0,61779.0,62174.0,62355.0,62448.0,62632.0,62790.0,62906.0,63025.0,63066.0,63117.0,63188.0,63255.0,63310.0,63373.0,63422.0,63492.0,63548.0,63593.0,63659.0,63700.0,63750.0,63823.0,63883.0,63923.0,63972.0,64023.0,64112.0,64206.0,64279.0,64330.0,64383.0,64451.0,64508.0,64575.0,64615.0,64655.0,64680.0,64727.0,64757.0,64815.0,64854.0,64877.0,64941.0,64971.0
5098018,30180.0,30189.0,30260.0,30299.0,30357.0,30404.0,30489.0,30742.0,30858.0,30933.0,31085.0,31216.0,31272.0,31330.0,31362.0,31402.0,31458.0,31510.0,31550.0,31597.0,31635.0,31689.0,31732.0,31767.0,31828.0,31866.0,31912.0,31980.0,32037.0,32061.0,32103.0,32152.0,32239.0,32331.0,32437.0,32512.0,32590.0,32639.0,32691.0,32752.0,32792.0,32832.0,32857.0,32904.0,32934.0,32992.0,33031.0,33086.0,33237.0,33309.0
5099388,38700.0,38708.0,38768.0,38801.0,38850.0,38890.0,38963.0,39143.0,39225.0,39292.0,39386.0,39466.0,39499.0,39533.0,39558.0,39590.0,39634.0,39674.0,39710.0,39751.0,39779.0,39819.0,39851.0,39877.0,39918.0,39944.0,39975.0,40021.0,40058.0,40078.0,40113.0,40146.0,40204.0,40264.0,40323.0,40364.0,40407.0,40431.0,40467.0,40509.0,40543.0,40577.0,40598.0,40638.0,40663.0,40712.0,40745.0,40789.0,40910.0,40967.0
5099392,53100.0,53109.0,53179.0,53218.0,53274.0,53320.0,53403.0,53604.0,53696.0,53813.0,53912.0,53997.0,54032.0,54068.0,54096.0,54131.0,54179.0,54223.0,54262.0,54308.0,54343.0,54394.0,54435.0,54468.0,54522.0,54556.0,54597.0,54657.0,54705.0,54727.0,54751.0,54796.0,54875.0,54957.0,55018.0,55061.0,55105.0,55140.0,55181.0,55229.0,55274.0,55319.0,55347.0,55400.0,55434.0,55499.0,55543.0,55573.0,55657.0,55698.0
5099394,60300.0,60309.0,60378.0,60416.0,60472.0,60518.0,60602.0,60867.0,60988.0,61100.0,61227.0,61336.0,61373.0,61411.0,61451.0,61501.0,61570.0,61633.0,61672.0,61716.0,61748.0,61794.0,61831.0,61860.0,61905.0,61933.0,61967.0,62017.0,62057.0,62083.0,62109.0,62152.0,62227.0,62306.0,62362.0,62402.0,62443.0,62482.0,62517.0,62559.0,62593.0,62627.0,62648.0,62688.0,62714.0,62764.0,62797.0,62824.0,62899.0,62935.0
5099396,67500.0,67509.0,67578.0,67616.0,67672.0,67718.0,67800.0,68107.0,68248.0,68317.0,68440.0,68546.0,68594.0,68643.0,68673.0,68710.0,68761.0,68808.0,68853.0,68904.0,68949.0,69013.0,69065.0,69106.0,69169.0,69208.0,69255.0,69325.0,69382.0,69417.0,69457.0,69518.0,69626.0,69739.0,69796.0,69837.0,69879.0,69921.0,69969.0,70025.0,70065.0,70105.0,70130.0,70177.0,70207.0,70265.0,70303.0,70320.0,70368.0,70391.0
5099398,74700.0,74708.0,74774.0,74811.0,74865.0,74909.0,74988.0,75253.0,75374.0,75448.0,75586.0,75704.0,75746.0,75789.0,75821.0,75861.0,75916.0,75967.0,76006.0,76051.0,76088.0,76140.0,76182.0,76216.0,76278.0,76317.0,76364.0,76433.0,76490.0,76514.0,76547.0,76592.0,76671.0,76754.0,76817.0,76861.0,76907.0,76947.0,76997.0,77056.0,77093.0,77130.0,77153.0,77197.0,77225.0,77279.0,77317.0,77338.0,77397.0,77426.0
5099400,81900.0,81906.0,81955.0,81982.0,82022.0,82055.0,82113.0,82336.0,82438.0,82511.0,82648.0,82765.0,82807.0,82850.0,82875.0,82906.0,82949.0,82990.0,83023.0,83062.0,83094.0,83140.0,83177.0,83206.0,83245.0,83269.0,83299.0,83342.0,83378.0,83398.0,83423.0,83461.0,83528.0,83600.0,83663.0,83708.0,83754.0,83790.0,83829.0,83876.0,83910.0,83944.0,83965.0,84005.0,84031.0,84081.0,84115.0,84136.0,84194.0,84222.0
5099997,40800.0,40808.0,40874.0,40911.0,40965.0,41009.0,41088.0,41372.0,41502.0,41587.0,41731.0,41855.0,41899.0,41943.0,41976.0,42016.0,42072.0,42124.0,42165.0,42213.0,42248.0,42298.0,42338.0,42371.0,42422.0,42454.0,42493.0,42550.0,42596.0,42624.0,42667.0,42713.0,42794.0,42879.0,42952.0,43003.0,43056.0,43098.0,43140.0,43189.0,43231.0,43273.0,43299.0,43349.0,43381.0,43442.0,43484.0,43518.0,43611.0,43656.0
5099999,50400.0,50408.0,50474.0,50511.0,50565.0,50609.0,50688.0,50972.0,51102.0,51187.0,51331.0,51455.0,51499.0,51543.0,51576.0,51616.0,51672.0,51724.0,51765.0,51813.0,51848.0,51898.0,51938.0,51971.0,52022.0,52054.0,52093.0,52150.0,52196.0,52224.0,52267.0,52313.0,52394.0,52479.0,52552.0,52603.0,52656.0,52698.0,52740.0,52789.0,52831.0,52873.0,52899.0,52949.0,52981.0,53042.0,53084.0,53118.0,53211.0,53256.0
5100001,60180.0,60190.0,60273.0,60319.0,60386.0,60441.0,60541.0,60836.0,60971.0,61074.0,61230.0,61364.0,61446.0,61530.0,61574.0,61628.0,61703.0,61772.0,61819.0,61873.0,61924.0,61997.0,62055.0,62102.0,62179.0,62227.0,62286.0,62372.0,62443.0,62481.0,62535.0,62590.0,62686.0,62787.0,62868.0,62925.0,62985.0,63038.0,63090.0,63151.0,63194.0,63237.0,63264.0,63315.0,63348.0,63411.0,63454.0,63478.0,63544.0,63576.0
